# * STATIC * 
#
# file generated by ** cup.H ** 
#
# PARAMETERS: 
# G = 0.114758
# a drude model was used for silver
# ------------- 
# ome (eV)	real(alph)	imag(alph)
#
  2.90896 	-0.735398  	0.0193351  
  2.90908 	-0.735189  	0.0193286  
  2.9092  	-0.734979  	0.0193221  
  2.90932 	-0.73477   	0.0193156  
  2.90944 	-0.734561  	0.0193091  
  2.90956 	-0.734352  	0.0193026  
  2.90968 	-0.734143  	0.0192961  
  2.9098  	-0.733934  	0.0192896  
  2.90992 	-0.733725  	0.0192831  
  2.91004 	-0.733516  	0.0192766  
  2.91016 	-0.733307  	0.0192701  
  2.91028 	-0.733099  	0.0192636  
  2.9104  	-0.73289   	0.0192572  
  2.91052 	-0.732682  	0.0192507  
  2.91064 	-0.732473  	0.0192442  
  2.91076 	-0.732265  	0.0192377  
  2.91088 	-0.732057  	0.0192313  
  2.911   	-0.731848  	0.0192248  
  2.91112 	-0.73164   	0.0192183  
  2.91124 	-0.731432  	0.0192119  
  2.91136 	-0.731224  	0.0192054  
  2.91148 	-0.731016  	0.019199   
  2.9116  	-0.730808  	0.0191925  
  2.91172 	-0.7306    	0.0191861  
  2.91184 	-0.730393  	0.0191797  
  2.91196 	-0.730185  	0.0191732  
  2.91208 	-0.729977  	0.0191668  
  2.9122  	-0.72977   	0.0191604  
  2.91232 	-0.729563  	0.0191539  
  2.91244 	-0.729355  	0.0191475  
  2.91256 	-0.729148  	0.0191411  
  2.91268 	-0.728941  	0.0191347  
  2.9128  	-0.728733  	0.0191283  
  2.91292 	-0.728526  	0.0191218  
  2.91304 	-0.728319  	0.0191154  
  2.91316 	-0.728112  	0.019109   
  2.91328 	-0.727906  	0.0191026  
  2.9134  	-0.727699  	0.0190962  
  2.91352 	-0.727492  	0.0190899  
  2.91364 	-0.727285  	0.0190835  
  2.91376 	-0.727079  	0.0190771  
  2.91388 	-0.726872  	0.0190707  
  2.914   	-0.726666  	0.0190643  
  2.91412 	-0.726459  	0.0190579  
  2.91424 	-0.726253  	0.0190516  
  2.91436 	-0.726047  	0.0190452  
  2.91448 	-0.725841  	0.0190388  
  2.9146  	-0.725634  	0.0190325  
  2.91472 	-0.725428  	0.0190261  
  2.91484 	-0.725222  	0.0190197  
  2.91496 	-0.725017  	0.0190134  
  2.91508 	-0.724811  	0.019007   
  2.9152  	-0.724605  	0.0190007  
  2.91532 	-0.724399  	0.0189944  
  2.91544 	-0.724194  	0.018988   
  2.91556 	-0.723988  	0.0189817  
  2.91568 	-0.723783  	0.0189753  
  2.9158  	-0.723577  	0.018969   
  2.91592 	-0.723372  	0.0189627  
  2.91604 	-0.723167  	0.0189564  
  2.91616 	-0.722961  	0.01895    
  2.91628 	-0.722756  	0.0189437  
  2.9164  	-0.722551  	0.0189374  
  2.91652 	-0.722346  	0.0189311  
  2.91664 	-0.722141  	0.0189248  
  2.91676 	-0.721937  	0.0189185  
  2.91688 	-0.721732  	0.0189122  
  2.917   	-0.721527  	0.0189059  
  2.91712 	-0.721322  	0.0188996  
  2.91724 	-0.721118  	0.0188933  
  2.91736 	-0.720913  	0.018887   
  2.91748 	-0.720709  	0.0188807  
  2.9176  	-0.720505  	0.0188745  
  2.91772 	-0.7203    	0.0188682  
  2.91784 	-0.720096  	0.0188619  
  2.91796 	-0.719892  	0.0188556  
  2.91808 	-0.719688  	0.0188494  
  2.9182  	-0.719484  	0.0188431  
  2.91832 	-0.71928   	0.0188368  
  2.91844 	-0.719076  	0.0188306  
  2.91856 	-0.718872  	0.0188243  
  2.91868 	-0.718668  	0.0188181  
  2.9188  	-0.718465  	0.0188118  
  2.91892 	-0.718261  	0.0188056  
  2.91904 	-0.718058  	0.0187993  
  2.91916 	-0.717854  	0.0187931  
  2.91928 	-0.717651  	0.0187869  
  2.9194  	-0.717447  	0.0187806  
  2.91952 	-0.717244  	0.0187744  
  2.91964 	-0.717041  	0.0187682  
  2.91976 	-0.716838  	0.018762   
  2.91988 	-0.716635  	0.0187557  
  2.92    	-0.716432  	0.0187495  
  2.92012 	-0.716229  	0.0187433  
  2.92024 	-0.716026  	0.0187371  
  2.92036 	-0.715823  	0.0187309  
  2.92048 	-0.715621  	0.0187247  
  2.9206  	-0.715418  	0.0187185  
  2.92072 	-0.715215  	0.0187123  
  2.92084 	-0.715013  	0.0187061  
  2.92096 	-0.71481   	0.0186999  
  2.92108 	-0.714608  	0.0186937  
  2.9212  	-0.714406  	0.0186875  
  2.92132 	-0.714203  	0.0186814  
  2.92144 	-0.714001  	0.0186752  
  2.92156 	-0.713799  	0.018669   
  2.92168 	-0.713597  	0.0186628  
  2.9218  	-0.713395  	0.0186567  
  2.92192 	-0.713193  	0.0186505  
  2.92204 	-0.712992  	0.0186443  
  2.92216 	-0.71279   	0.0186382  
  2.92228 	-0.712588  	0.018632   
  2.9224  	-0.712386  	0.0186259  
  2.92252 	-0.712185  	0.0186197  
  2.92264 	-0.711983  	0.0186136  
  2.92276 	-0.711782  	0.0186074  
  2.92288 	-0.711581  	0.0186013  
  2.923   	-0.711379  	0.0185952  
  2.92312 	-0.711178  	0.018589   
  2.92324 	-0.710977  	0.0185829  
  2.92336 	-0.710776  	0.0185768  
  2.92348 	-0.710575  	0.0185706  
  2.9236  	-0.710374  	0.0185645  
  2.92372 	-0.710173  	0.0185584  
  2.92384 	-0.709972  	0.0185523  
  2.92396 	-0.709772  	0.0185462  
  2.92408 	-0.709571  	0.0185401  
  2.9242  	-0.70937   	0.018534   
  2.92432 	-0.70917   	0.0185279  
  2.92444 	-0.708969  	0.0185218  
  2.92456 	-0.708769  	0.0185157  
  2.92468 	-0.708568  	0.0185096  
  2.9248  	-0.708368  	0.0185035  
  2.92492 	-0.708168  	0.0184974  
  2.92504 	-0.707968  	0.0184913  
  2.92516 	-0.707768  	0.0184852  
  2.92528 	-0.707568  	0.0184792  
  2.9254  	-0.707368  	0.0184731  
  2.92552 	-0.707168  	0.018467   
  2.92564 	-0.706968  	0.0184609  
  2.92576 	-0.706768  	0.0184549  
  2.92588 	-0.706569  	0.0184488  
  2.926   	-0.706369  	0.0184428  
  2.92612 	-0.70617   	0.0184367  
  2.92624 	-0.70597   	0.0184307  
  2.92636 	-0.705771  	0.0184246  
  2.92648 	-0.705571  	0.0184186  
  2.9266  	-0.705372  	0.0184125  
  2.92672 	-0.705173  	0.0184065  
  2.92684 	-0.704974  	0.0184004  
  2.92696 	-0.704775  	0.0183944  
  2.92708 	-0.704576  	0.0183884  
  2.9272  	-0.704377  	0.0183824  
  2.92732 	-0.704178  	0.0183763  
  2.92744 	-0.703979  	0.0183703  
  2.92756 	-0.70378   	0.0183643  
  2.92768 	-0.703582  	0.0183583  
  2.9278  	-0.703383  	0.0183523  
  2.92792 	-0.703185  	0.0183463  
  2.92804 	-0.702986  	0.0183402  
  2.92816 	-0.702788  	0.0183342  
  2.92828 	-0.702589  	0.0183282  
  2.9284  	-0.702391  	0.0183223  
  2.92852 	-0.702193  	0.0183163  
  2.92864 	-0.701995  	0.0183103  
  2.92876 	-0.701797  	0.0183043  
  2.92888 	-0.701599  	0.0182983  
  2.929   	-0.701401  	0.0182923  
  2.92912 	-0.701203  	0.0182863  
  2.92924 	-0.701005  	0.0182804  
  2.92936 	-0.700807  	0.0182744  
  2.92948 	-0.70061   	0.0182684  
  2.9296  	-0.700412  	0.0182625  
  2.92972 	-0.700214  	0.0182565  
  2.92984 	-0.700017  	0.0182505  
  2.92996 	-0.69982   	0.0182446  
  2.93008 	-0.699622  	0.0182386  
  2.9302  	-0.699425  	0.0182327  
  2.93032 	-0.699228  	0.0182267  
  2.93044 	-0.69903   	0.0182208  
  2.93056 	-0.698833  	0.0182148  
  2.93068 	-0.698636  	0.0182089  
  2.9308  	-0.698439  	0.018203   
  2.93092 	-0.698243  	0.018197   
  2.93104 	-0.698046  	0.0181911  
  2.93116 	-0.697849  	0.0181852  
  2.93128 	-0.697652  	0.0181793  
  2.9314  	-0.697456  	0.0181733  
  2.93152 	-0.697259  	0.0181674  
  2.93164 	-0.697063  	0.0181615  
  2.93176 	-0.696866  	0.0181556  
  2.93188 	-0.69667   	0.0181497  
  2.932   	-0.696473  	0.0181438  
  2.93212 	-0.696277  	0.0181379  
  2.93224 	-0.696081  	0.018132   
  2.93236 	-0.695885  	0.0181261  
  2.93248 	-0.695689  	0.0181202  
  2.9326  	-0.695493  	0.0181143  
  2.93272 	-0.695297  	0.0181084  
  2.93284 	-0.695101  	0.0181025  
  2.93296 	-0.694905  	0.0180967  
  2.93308 	-0.69471   	0.0180908  
  2.9332  	-0.694514  	0.0180849  
  2.93332 	-0.694318  	0.018079   
  2.93344 	-0.694123  	0.0180732  
  2.93356 	-0.693927  	0.0180673  
  2.93368 	-0.693732  	0.0180614  
  2.9338  	-0.693537  	0.0180556  
  2.93392 	-0.693341  	0.0180497  
  2.93404 	-0.693146  	0.0180439  
  2.93416 	-0.692951  	0.018038   
  2.93428 	-0.692756  	0.0180322  
  2.9344  	-0.692561  	0.0180263  
  2.93452 	-0.692366  	0.0180205  
  2.93464 	-0.692171  	0.0180146  
  2.93476 	-0.691976  	0.0180088  
  2.93488 	-0.691781  	0.018003   
  2.935   	-0.691587  	0.0179971  
  2.93512 	-0.691392  	0.0179913  
  2.93524 	-0.691198  	0.0179855  
  2.93536 	-0.691003  	0.0179797  
  2.93548 	-0.690809  	0.0179738  
  2.9356  	-0.690614  	0.017968   
  2.93572 	-0.69042   	0.0179622  
  2.93584 	-0.690226  	0.0179564  
  2.93596 	-0.690031  	0.0179506  
  2.93608 	-0.689837  	0.0179448  
  2.9362  	-0.689643  	0.017939   
  2.93632 	-0.689449  	0.0179332  
  2.93644 	-0.689255  	0.0179274  
  2.93656 	-0.689062  	0.0179216  
  2.93668 	-0.688868  	0.0179158  
  2.9368  	-0.688674  	0.01791    
  2.93692 	-0.68848   	0.0179043  
  2.93704 	-0.688287  	0.0178985  
  2.93716 	-0.688093  	0.0178927  
  2.93728 	-0.6879    	0.0178869  
  2.9374  	-0.687706  	0.0178812  
  2.93752 	-0.687513  	0.0178754  
  2.93764 	-0.68732   	0.0178696  
  2.93776 	-0.687126  	0.0178639  
  2.93788 	-0.686933  	0.0178581  
  2.938   	-0.68674   	0.0178523  
  2.93812 	-0.686547  	0.0178466  
  2.93824 	-0.686354  	0.0178408  
  2.93836 	-0.686161  	0.0178351  
  2.93848 	-0.685968  	0.0178293  
  2.9386  	-0.685776  	0.0178236  
  2.93872 	-0.685583  	0.0178179  
  2.93884 	-0.68539   	0.0178121  
  2.93896 	-0.685198  	0.0178064  
  2.93908 	-0.685005  	0.0178007  
  2.9392  	-0.684813  	0.0177949  
  2.93932 	-0.68462   	0.0177892  
  2.93944 	-0.684428  	0.0177835  
  2.93956 	-0.684236  	0.0177778  
  2.93968 	-0.684043  	0.0177721  
  2.9398  	-0.683851  	0.0177663  
  2.93992 	-0.683659  	0.0177606  
  2.94004 	-0.683467  	0.0177549  
  2.94016 	-0.683275  	0.0177492  
  2.94028 	-0.683083  	0.0177435  
  2.9404  	-0.682891  	0.0177378  
  2.94052 	-0.6827    	0.0177321  
  2.94064 	-0.682508  	0.0177264  
  2.94076 	-0.682316  	0.0177207  
  2.94088 	-0.682125  	0.0177151  
  2.941   	-0.681933  	0.0177094  
  2.94112 	-0.681742  	0.0177037  
  2.94124 	-0.68155   	0.017698   
  2.94136 	-0.681359  	0.0176923  
  2.94148 	-0.681168  	0.0176867  
  2.9416  	-0.680976  	0.017681   
  2.94172 	-0.680785  	0.0176753  
  2.94184 	-0.680594  	0.0176697  
  2.94196 	-0.680403  	0.017664   
  2.94208 	-0.680212  	0.0176583  
  2.9422  	-0.680021  	0.0176527  
  2.94232 	-0.67983   	0.017647   
  2.94244 	-0.67964   	0.0176414  
  2.94256 	-0.679449  	0.0176357  
  2.94268 	-0.679258  	0.0176301  
  2.9428  	-0.679068  	0.0176244  
  2.94292 	-0.678877  	0.0176188  
  2.94304 	-0.678687  	0.0176132  
  2.94316 	-0.678496  	0.0176075  
  2.94328 	-0.678306  	0.0176019  
  2.9434  	-0.678116  	0.0175963  
  2.94352 	-0.677925  	0.0175907  
  2.94364 	-0.677735  	0.017585   
  2.94376 	-0.677545  	0.0175794  
  2.94388 	-0.677355  	0.0175738  
  2.944   	-0.677165  	0.0175682  
  2.94412 	-0.676975  	0.0175626  
  2.94424 	-0.676785  	0.017557   
  2.94436 	-0.676596  	0.0175514  
  2.94448 	-0.676406  	0.0175458  
  2.9446  	-0.676216  	0.0175402  
  2.94472 	-0.676027  	0.0175346  
  2.94484 	-0.675837  	0.017529   
  2.94496 	-0.675648  	0.0175234  
  2.94508 	-0.675458  	0.0175178  
  2.9452  	-0.675269  	0.0175122  
  2.94532 	-0.67508   	0.0175066  
  2.94544 	-0.67489   	0.0175011  
  2.94556 	-0.674701  	0.0174955  
  2.94568 	-0.674512  	0.0174899  
  2.9458  	-0.674323  	0.0174843  
  2.94592 	-0.674134  	0.0174788  
  2.94604 	-0.673945  	0.0174732  
  2.94616 	-0.673756  	0.0174676  
  2.94628 	-0.673567  	0.0174621  
  2.9464  	-0.673379  	0.0174565  
  2.94652 	-0.67319   	0.017451   
  2.94664 	-0.673001  	0.0174454  
  2.94676 	-0.672813  	0.0174399  
  2.94688 	-0.672624  	0.0174343  
  2.947   	-0.672436  	0.0174288  
  2.94712 	-0.672248  	0.0174232  
  2.94724 	-0.672059  	0.0174177  
  2.94736 	-0.671871  	0.0174122  
  2.94748 	-0.671683  	0.0174066  
  2.9476  	-0.671495  	0.0174011  
  2.94772 	-0.671307  	0.0173956  
  2.94784 	-0.671119  	0.0173901  
  2.94796 	-0.670931  	0.0173845  
  2.94808 	-0.670743  	0.017379   
  2.9482  	-0.670555  	0.0173735  
  2.94832 	-0.670367  	0.017368   
  2.94844 	-0.670179  	0.0173625  
  2.94856 	-0.669992  	0.017357   
  2.94868 	-0.669804  	0.0173515  
  2.9488  	-0.669617  	0.017346   
  2.94892 	-0.669429  	0.0173405  
  2.94904 	-0.669242  	0.017335   
  2.94916 	-0.669054  	0.0173295  
  2.94928 	-0.668867  	0.017324   
  2.9494  	-0.66868   	0.0173185  
  2.94952 	-0.668493  	0.017313   
  2.94964 	-0.668306  	0.0173075  
  2.94976 	-0.668119  	0.017302   
  2.94988 	-0.667932  	0.0172966  
  2.95    	-0.667745  	0.0172911  
  2.95012 	-0.667558  	0.0172856  
  2.95024 	-0.667371  	0.0172802  
  2.95036 	-0.667184  	0.0172747  
  2.95048 	-0.666998  	0.0172692  
  2.9506  	-0.666811  	0.0172638  
  2.95072 	-0.666624  	0.0172583  
  2.95084 	-0.666438  	0.0172529  
  2.95096 	-0.666251  	0.0172474  
  2.95108 	-0.666065  	0.017242   
  2.9512  	-0.665879  	0.0172365  
  2.95132 	-0.665692  	0.0172311  
  2.95144 	-0.665506  	0.0172256  
  2.95156 	-0.66532   	0.0172202  
  2.95168 	-0.665134  	0.0172147  
  2.9518  	-0.664948  	0.0172093  
  2.95192 	-0.664762  	0.0172039  
  2.95204 	-0.664576  	0.0171985  
  2.95216 	-0.66439   	0.017193   
  2.95228 	-0.664205  	0.0171876  
  2.9524  	-0.664019  	0.0171822  
  2.95252 	-0.663833  	0.0171768  
  2.95264 	-0.663648  	0.0171714  
  2.95276 	-0.663462  	0.0171659  
  2.95288 	-0.663276  	0.0171605  
  2.953   	-0.663091  	0.0171551  
  2.95312 	-0.662906  	0.0171497  
  2.95324 	-0.66272   	0.0171443  
  2.95336 	-0.662535  	0.0171389  
  2.95348 	-0.66235   	0.0171335  
  2.9536  	-0.662165  	0.0171281  
  2.95372 	-0.66198   	0.0171228  
  2.95384 	-0.661795  	0.0171174  
  2.95396 	-0.66161   	0.017112   
  2.95408 	-0.661425  	0.0171066  
  2.9542  	-0.66124   	0.0171012  
  2.95432 	-0.661055  	0.0170958  
  2.95444 	-0.660871  	0.0170905  
  2.95456 	-0.660686  	0.0170851  
  2.95468 	-0.660501  	0.0170797  
  2.9548  	-0.660317  	0.0170744  
  2.95492 	-0.660132  	0.017069   
  2.95504 	-0.659948  	0.0170636  
  2.95516 	-0.659763  	0.0170583  
  2.95528 	-0.659579  	0.0170529  
  2.9554  	-0.659395  	0.0170476  
  2.95552 	-0.659211  	0.0170422  
  2.95564 	-0.659027  	0.0170369  
  2.95576 	-0.658843  	0.0170315  
  2.95588 	-0.658659  	0.0170262  
  2.956   	-0.658475  	0.0170209  
  2.95612 	-0.658291  	0.0170155  
  2.95624 	-0.658107  	0.0170102  
  2.95636 	-0.657923  	0.0170049  
  2.95648 	-0.657739  	0.0169995  
  2.9566  	-0.657556  	0.0169942  
  2.95672 	-0.657372  	0.0169889  
  2.95684 	-0.657189  	0.0169836  
  2.95696 	-0.657005  	0.0169782  
  2.95708 	-0.656822  	0.0169729  
  2.9572  	-0.656638  	0.0169676  
  2.95732 	-0.656455  	0.0169623  
  2.95744 	-0.656272  	0.016957   
  2.95756 	-0.656088  	0.0169517  
  2.95768 	-0.655905  	0.0169464  
  2.9578  	-0.655722  	0.0169411  
  2.95792 	-0.655539  	0.0169358  
  2.95804 	-0.655356  	0.0169305  
  2.95816 	-0.655173  	0.0169252  
  2.95828 	-0.654991  	0.0169199  
  2.9584  	-0.654808  	0.0169146  
  2.95852 	-0.654625  	0.0169093  
  2.95864 	-0.654442  	0.0169041  
  2.95876 	-0.65426   	0.0168988  
  2.95888 	-0.654077  	0.0168935  
  2.959   	-0.653895  	0.0168882  
  2.95912 	-0.653712  	0.016883   
  2.95924 	-0.65353   	0.0168777  
  2.95936 	-0.653348  	0.0168724  
  2.95948 	-0.653165  	0.0168672  
  2.9596  	-0.652983  	0.0168619  
  2.95972 	-0.652801  	0.0168566  
  2.95984 	-0.652619  	0.0168514  
  2.95996 	-0.652437  	0.0168461  
  2.96008 	-0.652255  	0.0168409  
  2.9602  	-0.652073  	0.0168356  
  2.96032 	-0.651891  	0.0168304  
  2.96044 	-0.651709  	0.0168252  
  2.96056 	-0.651528  	0.0168199  
  2.96068 	-0.651346  	0.0168147  
  2.9608  	-0.651164  	0.0168094  
  2.96092 	-0.650983  	0.0168042  
  2.96104 	-0.650801  	0.016799   
  2.96116 	-0.65062   	0.0167938  
  2.96128 	-0.650438  	0.0167885  
  2.9614  	-0.650257  	0.0167833  
  2.96152 	-0.650076  	0.0167781  
  2.96164 	-0.649894  	0.0167729  
  2.96176 	-0.649713  	0.0167677  
  2.96188 	-0.649532  	0.0167624  
  2.962   	-0.649351  	0.0167572  
  2.96212 	-0.64917   	0.016752   
  2.96224 	-0.648989  	0.0167468  
  2.96236 	-0.648808  	0.0167416  
  2.96248 	-0.648627  	0.0167364  
  2.9626  	-0.648447  	0.0167312  
  2.96272 	-0.648266  	0.016726   
  2.96284 	-0.648085  	0.0167209  
  2.96296 	-0.647905  	0.0167157  
  2.96308 	-0.647724  	0.0167105  
  2.9632  	-0.647544  	0.0167053  
  2.96332 	-0.647363  	0.0167001  
  2.96344 	-0.647183  	0.0166949  
  2.96356 	-0.647003  	0.0166898  
  2.96368 	-0.646822  	0.0166846  
  2.9638  	-0.646642  	0.0166794  
  2.96392 	-0.646462  	0.0166743  
  2.96404 	-0.646282  	0.0166691  
  2.96416 	-0.646102  	0.0166639  
  2.96428 	-0.645922  	0.0166588  
  2.9644  	-0.645742  	0.0166536  
  2.96452 	-0.645562  	0.0166485  
  2.96464 	-0.645382  	0.0166433  
  2.96476 	-0.645203  	0.0166381  
  2.96488 	-0.645023  	0.016633   
  2.965   	-0.644843  	0.0166279  
  2.96512 	-0.644664  	0.0166227  
  2.96524 	-0.644484  	0.0166176  
  2.96536 	-0.644305  	0.0166124  
  2.96548 	-0.644125  	0.0166073  
  2.9656  	-0.643946  	0.0166022  
  2.96572 	-0.643767  	0.016597   
  2.96584 	-0.643587  	0.0165919  
  2.96596 	-0.643408  	0.0165868  
  2.96608 	-0.643229  	0.0165817  
  2.9662  	-0.64305   	0.0165765  
  2.96632 	-0.642871  	0.0165714  
  2.96644 	-0.642692  	0.0165663  
  2.96656 	-0.642513  	0.0165612  
  2.96668 	-0.642334  	0.0165561  
  2.9668  	-0.642155  	0.016551   
  2.96692 	-0.641977  	0.0165459  
  2.96704 	-0.641798  	0.0165408  
  2.96716 	-0.641619  	0.0165357  
  2.96728 	-0.641441  	0.0165306  
  2.9674  	-0.641262  	0.0165255  
  2.96752 	-0.641084  	0.0165204  
  2.96764 	-0.640906  	0.0165153  
  2.96776 	-0.640727  	0.0165102  
  2.96788 	-0.640549  	0.0165051  
  2.968   	-0.640371  	0.0165001  
  2.96812 	-0.640192  	0.016495   
  2.96824 	-0.640014  	0.0164899  
  2.96836 	-0.639836  	0.0164848  
  2.96848 	-0.639658  	0.0164798  
  2.9686  	-0.63948   	0.0164747  
  2.96872 	-0.639302  	0.0164696  
  2.96884 	-0.639125  	0.0164646  
  2.96896 	-0.638947  	0.0164595  
  2.96908 	-0.638769  	0.0164544  
  2.9692  	-0.638591  	0.0164494  
  2.96932 	-0.638414  	0.0164443  
  2.96944 	-0.638236  	0.0164393  
  2.96956 	-0.638059  	0.0164342  
  2.96968 	-0.637881  	0.0164292  
  2.9698  	-0.637704  	0.0164241  
  2.96992 	-0.637527  	0.0164191  
  2.97004 	-0.637349  	0.016414   
  2.97016 	-0.637172  	0.016409   
  2.97028 	-0.636995  	0.016404   
  2.9704  	-0.636818  	0.0163989  
  2.97052 	-0.636641  	0.0163939  
  2.97064 	-0.636464  	0.0163889  
  2.97076 	-0.636287  	0.0163839  
  2.97088 	-0.63611   	0.0163788  
  2.971   	-0.635933  	0.0163738  
  2.97112 	-0.635756  	0.0163688  
  2.97124 	-0.635579  	0.0163638  
  2.97136 	-0.635403  	0.0163588  
  2.97148 	-0.635226  	0.0163538  
  2.9716  	-0.63505   	0.0163488  
  2.97172 	-0.634873  	0.0163437  
  2.97184 	-0.634697  	0.0163387  
  2.97196 	-0.63452   	0.0163337  
  2.97208 	-0.634344  	0.0163287  
  2.9722  	-0.634168  	0.0163237  
  2.97232 	-0.633991  	0.0163188  
  2.97244 	-0.633815  	0.0163138  
  2.97256 	-0.633639  	0.0163088  
  2.97268 	-0.633463  	0.0163038  
  2.9728  	-0.633287  	0.0162988  
  2.97292 	-0.633111  	0.0162938  
  2.97304 	-0.632935  	0.0162888  
  2.97316 	-0.632759  	0.0162839  
  2.97328 	-0.632583  	0.0162789  
  2.9734  	-0.632408  	0.0162739  
  2.97352 	-0.632232  	0.016269   
  2.97364 	-0.632056  	0.016264   
  2.97376 	-0.631881  	0.016259   
  2.97388 	-0.631705  	0.0162541  
  2.974   	-0.63153   	0.0162491  
  2.97412 	-0.631354  	0.0162442  
  2.97424 	-0.631179  	0.0162392  
  2.97436 	-0.631004  	0.0162342  
  2.97448 	-0.630828  	0.0162293  
  2.9746  	-0.630653  	0.0162243  
  2.97472 	-0.630478  	0.0162194  
  2.97484 	-0.630303  	0.0162145  
  2.97496 	-0.630128  	0.0162095  
  2.97508 	-0.629953  	0.0162046  
  2.9752  	-0.629778  	0.0161996  
  2.97532 	-0.629603  	0.0161947  
  2.97544 	-0.629428  	0.0161898  
  2.97556 	-0.629253  	0.0161849  
  2.97568 	-0.629079  	0.0161799  
  2.9758  	-0.628904  	0.016175   
  2.97592 	-0.628729  	0.0161701  
  2.97604 	-0.628555  	0.0161652  
  2.97616 	-0.62838   	0.0161603  
  2.97628 	-0.628206  	0.0161553  
  2.9764  	-0.628032  	0.0161504  
  2.97652 	-0.627857  	0.0161455  
  2.97664 	-0.627683  	0.0161406  
  2.97676 	-0.627509  	0.0161357  
  2.97688 	-0.627335  	0.0161308  
  2.977   	-0.62716   	0.0161259  
  2.97712 	-0.626986  	0.016121   
  2.97724 	-0.626812  	0.0161161  
  2.97736 	-0.626638  	0.0161112  
  2.97748 	-0.626464  	0.0161063  
  2.9776  	-0.626291  	0.0161015  
  2.97772 	-0.626117  	0.0160966  
  2.97784 	-0.625943  	0.0160917  
  2.97796 	-0.625769  	0.0160868  
  2.97808 	-0.625596  	0.0160819  
  2.9782  	-0.625422  	0.0160771  
  2.97832 	-0.625249  	0.0160722  
  2.97844 	-0.625075  	0.0160673  
  2.97856 	-0.624902  	0.0160624  
  2.97868 	-0.624728  	0.0160576  
  2.9788  	-0.624555  	0.0160527  
  2.97892 	-0.624382  	0.0160479  
  2.97904 	-0.624209  	0.016043   
  2.97916 	-0.624035  	0.0160381  
  2.97928 	-0.623862  	0.0160333  
  2.9794  	-0.623689  	0.0160284  
  2.97952 	-0.623516  	0.0160236  
  2.97964 	-0.623343  	0.0160187  
  2.97976 	-0.62317   	0.0160139  
  2.97988 	-0.622998  	0.016009   
  2.98    	-0.622825  	0.0160042  
  2.98012 	-0.622652  	0.0159994  
  2.98024 	-0.622479  	0.0159945  
  2.98036 	-0.622307  	0.0159897  
  2.98048 	-0.622134  	0.0159849  
  2.9806  	-0.621962  	0.01598    
  2.98072 	-0.621789  	0.0159752  
  2.98084 	-0.621617  	0.0159704  
  2.98096 	-0.621444  	0.0159656  
  2.98108 	-0.621272  	0.0159608  
  2.9812  	-0.6211    	0.0159559  
  2.98132 	-0.620928  	0.0159511  
  2.98144 	-0.620755  	0.0159463  
  2.98156 	-0.620583  	0.0159415  
  2.98168 	-0.620411  	0.0159367  
  2.9818  	-0.620239  	0.0159319  
  2.98192 	-0.620067  	0.0159271  
  2.98204 	-0.619895  	0.0159223  
  2.98216 	-0.619724  	0.0159175  
  2.98228 	-0.619552  	0.0159127  
  2.9824  	-0.61938   	0.0159079  
  2.98252 	-0.619208  	0.0159031  
  2.98264 	-0.619037  	0.0158983  
  2.98276 	-0.618865  	0.0158935  
  2.98288 	-0.618694  	0.0158887  
  2.983   	-0.618522  	0.015884   
  2.98312 	-0.618351  	0.0158792  
  2.98324 	-0.618179  	0.0158744  
